TENSMEYER_NB;ICDAR_CLAMM;OrigFileName;Script_type_ICDAR2017;DATE_ICDAR;FileName;D1;D2;D3;D4;D5;D6;D7;D8;D9;D10;D11;D12
969;Task_1_3;btv1b9076864s_f138_2.tif;3_Half_Uncial;1;btv1b9076864s_f138_2.tif;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
511;Task_1_3;btv1b9076864s_f148_1.tif;3_Half_Uncial;1;btv1b9076864s_f148_1.tif;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
176;Task_1_3;btv1b9076864s_f148_2.tif;3_Half_Uncial;1;btv1b9076864s_f148_2.tif;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
619;Task_1_3;btv1b9076864s_f158_1.tif;3_Half_Uncial;1;btv1b9076864s_f158_1.tif;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
697;Task_1_3;btv1b9076864s_f158_2.tif;3_Half_Uncial;1;btv1b9076864s_f158_2.tif;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
812;Task_1_3;btv1b9076864s_f168_1.tif;3_Half_Uncial;1;btv1b9076864s_f168_1.tif;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1186;Task_1_3;btv1b9076864s_f168_2.tif;3_Half_Uncial;1;btv1b9076864s_f168_2.tif;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1770;Task_1_3;btv1b9076864s_f179_1.tif;3_Half_Uncial;1;btv1b9076864s_f179_1.tif;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
505;Task_1_3;btv1b9076864s_f179_2.tif;3_Half_Uncial;1;btv1b9076864s_f179_2.tif;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
798;Task_1_3;btv1b9076864s_f189.tif;3_Half_Uncial;1;btv1b9076864s_f189.tif;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
843;Task_1_3;btv1b9076864s_f199_1.tif;3_Half_Uncial;1;btv1b9076864s_f199_1.tif;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1484;Task_1_3;btv1b9076864s_f199_2.tif;3_Half_Uncial;1;btv1b9076864s_f199_2.tif;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1195;Task_1_3;btv1b9076864s_f209_1.tif;3_Half_Uncial;1;btv1b9076864s_f209_1.tif;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1593;Task_1_3;btv1b9076864s_f209_2.tif;3_Half_Uncial;1;btv1b9076864s_f209_2.tif;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
462;Task_1_3;btv1b9076864s_f219_1.tif;3_Half_Uncial;1;btv1b9076864s_f219_1.tif;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1785;Task_1_3;btv1b9076864s_f219_2.tif;3_Half_Uncial;1;btv1b9076864s_f219_2.tif;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1636;Task_1_3;btv1b9078150z_f11.tif;1_Caroline;1;btv1b9078150z_f11.tif;0.78;0.0;0.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
24;Task_1_3;btv1b9078150z_f16.tif;12_Uncial;1;btv1b9078150z_f16.tif;0.37;0.0;0.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36
1725;Task_1_3;btv1b9078150z_f24.tif;1_Caroline;1;btv1b9078150z_f24.tif;0.96;0.0;0.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
331;Task_1_3;btv1b9078150z_f30.tif;1_Caroline;1;btv1b9078150z_f30.tif;0.99;0.0;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1628;Task_1_3;btv1b9078150z_f6.tif;1_Caroline;1;btv1b9078150z_f6.tif;0.97;0.0;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
266;Task_1_3;btv1b9078151c_f14.tif;1_Caroline;1;btv1b9078151c_f14.tif;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
119;Task_1_3;btv1b9078151c_f26.tif;1_Caroline;1;btv1b9078151c_f26.tif;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1410;Task_1_3;btv1b9078151c_f34.tif;1_Caroline;1;btv1b9078151c_f34.tif;0.99;0.0;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1951;Task_1_3;btv1b9078151c_f48.tif;1_Caroline;1;btv1b9078151c_f48.tif;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
818;Task_1_3;btv1b9078151c_f64.tif;1_Caroline;1;btv1b9078151c_f64.tif;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1006;Task_1_3;btv1b9078168n_f10.tif;1_Caroline;1;btv1b9078168n_f10.tif;0.99;0.0;0.0;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
422;Task_1_3;btv1b9078168n_f16.tif;1_Caroline;1;btv1b9078168n_f16.tif;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1295;Task_1_3;btv1b9078168n_f23.tif;1_Caroline;1;btv1b9078168n_f23.tif;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
349;Task_1_3;btv1b9078168n_f62.tif;1_Caroline;1;btv1b9078168n_f62.tif;0.97;0.0;0.0;0.01;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0
701;Task_1_3;btv1b9078168n_f83.tif;1_Caroline;1;btv1b9078168n_f83.tif;0.94;0.0;0.01;0.03;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0
625;Task_1_3;btv1b9078172j_f11.tif;3_Half_Uncial;1;btv1b9078172j_f11.tif;0.42;0.0;0.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01
1548;Task_1_3;btv1b9078172j_f19.tif;3_Half_Uncial;1;btv1b9078172j_f19.tif;0.01;0.02;0.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1154;Task_1_3;btv1b9078172j_f23.tif;3_Half_Uncial;1;btv1b9078172j_f23.tif;0.03;0.0;0.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1897;Task_1_3;btv1b9078172j_f27.tif;3_Half_Uncial;1;btv1b9078172j_f27.tif;0.02;0.0;0.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
884;Task_1_3;btv1b9078172j_f33.tif;3_Half_Uncial;1;btv1b9078172j_f33.tif;0.35;0.0;0.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01
542;Task_1_3;btv1b9078172j_f37.tif;3_Half_Uncial;1;btv1b9078172j_f37.tif;0.17;0.0;0.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01
1856;Task_1_3;IRHT_P_000194.tif;6_Hybrida;10;IRHT_P_000194.tif;0.0;0.36;0.0;0.0;0.0;0.25;0.0;0.34;0.02;0.0;0.02;0.01
711;Task_1_3;IRHT_P_000264.tif;6_Hybrida;13;IRHT_P_000264.tif;0.0;0.17;0.0;0.01;0.0;0.53;0.0;0.22;0.0;0.0;0.06;0.0
634;Task_1_3;IRHT_P_000346.tif;11_Textualis;11;IRHT_P_000346.tif;0.0;0.01;0.0;0.01;0.0;0.01;0.14;0.0;0.0;0.03;0.8;0.0
1739;Task_1_3;IRHT_P_000379.tif;7_Praegothica;3;IRHT_P_000379.tif;0.07;0.0;0.01;0.0;0.0;0.0;0.87;0.0;0.0;0.0;0.04;0.0
1576;Task_1_3;IRHT_P_000381.tif;11_Textualis;5;IRHT_P_000381.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1283;Task_1_3;IRHT_P_000384.tif;7_Praegothica;3;IRHT_P_000384.tif;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1277;Task_1_3;IRHT_P_000396.tif;1_Caroline;3;IRHT_P_000396.tif;0.71;0.0;0.0;0.03;0.0;0.0;0.22;0.0;0.0;0.0;0.02;0.0
1490;Task_1_3;IRHT_P_000435.tif;2_Cursiva;13;IRHT_P_000435.tif;0.0;0.55;0.0;0.01;0.15;0.05;0.0;0.22;0.0;0.0;0.02;0.0
787;Task_1_3;IRHT_P_000519.tif;4_Humanistic;10;IRHT_P_000519.tif;0.0;0.0;0.0;0.84;0.09;0.02;0.0;0.02;0.01;0.02;0.01;0.0
973;Task_1_3;IRHT_P_000534.tif;8_Semihybrida;11;IRHT_P_000534.tif;0.02;0.63;0.0;0.04;0.03;0.17;0.01;0.04;0.0;0.01;0.04;0.0
96;Task_1_3;IRHT_P_000535.tif;11_Textualis;10;IRHT_P_000535.tif;0.0;0.15;0.0;0.02;0.01;0.14;0.07;0.08;0.15;0.03;0.34;0.0
1875;Task_1_3;IRHT_P_000536.tif;11_Textualis;10;IRHT_P_000536.tif;0.04;0.09;0.0;0.04;0.01;0.05;0.11;0.05;0.02;0.12;0.47;0.0
662;Task_1_3;IRHT_P_000561.tif;1_Caroline;2;IRHT_P_000561.tif;0.82;0.0;0.0;0.04;0.0;0.01;0.05;0.0;0.03;0.0;0.03;0.01
1694;Task_1_3;IRHT_P_000601.tif;11_Textualis;7;IRHT_P_000601.tif;0.04;0.08;0.0;0.05;0.01;0.04;0.03;0.02;0.06;0.07;0.58;0.0
1792;Task_1_3;IRHT_P_000603.tif;11_Textualis;7;IRHT_P_000603.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.99;0.0
165;Task_1_3;IRHT_P_000853.tif;11_Textualis;10;IRHT_P_000853.tif;0.0;0.02;0.0;0.0;0.0;0.01;0.0;0.0;0.02;0.01;0.93;0.0
74;Task_1_3;IRHT_P_000854.tif;2_Cursiva;15;IRHT_P_000854.tif;0.0;0.35;0.0;0.0;0.0;0.18;0.0;0.41;0.04;0.0;0.02;0.0
1915;Task_1_3;IRHT_P_000866.tif;11_Textualis;5;IRHT_P_000866.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
921;Task_1_3;IRHT_P_001372.tif;8_Semihybrida;13;IRHT_P_001372.tif;0.0;0.38;0.0;0.01;0.09;0.13;0.0;0.37;0.0;0.0;0.02;0.0
1105;Task_1_3;IRHT_P_001398.tif;7_Praegothica;3;IRHT_P_001398.tif;0.13;0.02;0.0;0.06;0.01;0.01;0.63;0.01;0.03;0.01;0.08;0.0
1632;Task_1_3;IRHT_P_001451.tif;7_Praegothica;3;IRHT_P_001451.tif;0.0;0.0;0.0;0.0;0.03;0.03;0.91;0.01;0.01;0.0;0.01;0.0
769;Task_1_3;IRHT_P_001510.tif;7_Praegothica;3;IRHT_P_001510.tif;0.21;0.0;0.01;0.01;0.0;0.0;0.74;0.0;0.0;0.0;0.01;0.01
1791;Task_1_3;IRHT_P_001602.tif;7_Praegothica;3;IRHT_P_001602.tif;0.01;0.0;0.0;0.0;0.0;0.0;0.93;0.0;0.0;0.01;0.04;0.01
1801;Task_1_3;IRHT_P_001608.tif;7_Praegothica;3;IRHT_P_001608.tif;0.01;0.0;0.0;0.0;0.0;0.0;0.85;0.0;0.0;0.0;0.14;0.0
1222;Task_1_3;IRHT_P_001624.tif;6_Hybrida;11;IRHT_P_001624.tif;0.02;0.14;0.0;0.0;0.14;0.49;0.0;0.14;0.01;0.0;0.07;0.0
705;Task_1_3;IRHT_P_001629.tif;7_Praegothica;3;IRHT_P_001629.tif;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
751;Task_1_3;IRHT_P_001642.tif;7_Praegothica;3;IRHT_P_001642.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.83;0.0;0.01;0.0;0.15;0.0
1985;Task_1_3;IRHT_P_001643.tif;7_Praegothica;3;IRHT_P_001643.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.99;0.0;0.0;0.0;0.01;0.0
1776;Task_1_3;IRHT_P_001644.tif;7_Praegothica;3;IRHT_P_001644.tif;0.01;0.0;0.0;0.76;0.01;0.0;0.15;0.0;0.0;0.0;0.06;0.0
1849;Task_1_3;IRHT_P_001645.tif;7_Praegothica;3;IRHT_P_001645.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.99;0.0;0.0;0.0;0.01;0.0
791;Task_1_3;IRHT_P_001646.tif;7_Praegothica;3;IRHT_P_001646.tif;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
461;Task_1_3;IRHT_P_001647.tif;7_Praegothica;3;IRHT_P_001647.tif;0.04;0.03;0.0;0.08;0.01;0.0;0.82;0.01;0.0;0.0;0.01;0.0
1758;Task_1_3;IRHT_P_001652.tif;7_Praegothica;3;IRHT_P_001652.tif;0.08;0.0;0.0;0.0;0.0;0.0;0.92;0.0;0.0;0.0;0.0;0.0
1818;Task_1_3;IRHT_P_001653.tif;7_Praegothica;3;IRHT_P_001653.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.99;0.0;0.0;0.0;0.0;0.0
1047;Task_1_3;IRHT_P_001654.tif;7_Praegothica;3;IRHT_P_001654.tif;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
700;Task_1_3;IRHT_P_001655.tif;7_Praegothica;3;IRHT_P_001655.tif;0.01;0.0;0.0;0.0;0.0;0.0;0.99;0.0;0.0;0.0;0.0;0.0
682;Task_1_3;IRHT_P_001656.tif;7_Praegothica;3;IRHT_P_001656.tif;0.02;0.0;0.01;0.0;0.0;0.0;0.93;0.0;0.0;0.0;0.03;0.0
1728;Task_1_3;IRHT_P_001657.tif;7_Praegothica;3;IRHT_P_001657.tif;0.17;0.03;0.0;0.02;0.11;0.01;0.64;0.01;0.0;0.0;0.02;0.0
1867;Task_1_3;IRHT_P_001664.tif;7_Praegothica;3;IRHT_P_001664.tif;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1678;Task_1_3;IRHT_P_001665.tif;7_Praegothica;3;IRHT_P_001665.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.0;0.03;0.0;0.07;0.0
1221;Task_1_3;IRHT_P_001666.tif;7_Praegothica;3;IRHT_P_001666.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.99;0.0;0.0;0.0;0.01;0.0
850;Task_1_3;IRHT_P_001737.tif;9_Semitextualis;4;IRHT_P_001737.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.92;0.02;0.05;0.0
1518;Task_1_3;IRHT_P_001750.tif;7_Praegothica;3;IRHT_P_001750.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.96;0.0;0.0;0.0;0.04;0.0
355;Task_1_3;IRHT_P_001751.tif;7_Praegothica;3;IRHT_P_001751.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.97;0.0;0.0;0.0;0.02;0.0
1629;Task_1_3;IRHT_P_001752.tif;7_Praegothica;3;IRHT_P_001752.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.97;0.0;0.0;0.0;0.03;0.0
1979;Task_1_3;IRHT_P_001754.tif;7_Praegothica;3;IRHT_P_001754.tif;0.0;0.0;0.0;0.0;0.0;0.01;0.96;0.0;0.0;0.0;0.03;0.0
1922;Task_1_3;IRHT_P_001841.tif;2_Cursiva;11;IRHT_P_001841.tif;0.0;0.6;0.0;0.01;0.0;0.06;0.0;0.2;0.02;0.0;0.11;0.0
560;Task_1_3;IRHT_P_001849.tif;1_Caroline;2;IRHT_P_001849.tif;0.03;0.02;0.02;0.02;0.04;0.08;0.74;0.0;0.0;0.0;0.05;0.0
10;Task_1_3;IRHT_P_001850.tif;1_Caroline;2;IRHT_P_001850.tif;0.03;0.01;0.0;0.01;0.01;0.0;0.92;0.0;0.0;0.0;0.02;0.0
1679;Task_1_3;IRHT_P_001930.tif;11_Textualis;9;IRHT_P_001930.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.92;0.0
240;Task_1_3;IRHT_P_001931.tif;11_Textualis;9;IRHT_P_001931.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06;0.93;0.0
225;Task_1_3;IRHT_P_001969.tif;6_Hybrida;10;IRHT_P_001969.tif;0.0;0.0;0.0;0.0;0.0;0.98;0.0;0.01;0.0;0.0;0.0;0.0
397;Task_1_3;IRHT_P_002001.tif;11_Textualis;5;IRHT_P_002001.tif;0.0;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.02;0.0;0.95;0.0
1454;Task_1_3;IRHT_P_002054.tif;8_Semihybrida;12;IRHT_P_002054.tif;0.0;0.28;0.0;0.02;0.0;0.5;0.0;0.08;0.0;0.0;0.11;0.0
1110;Task_1_3;IRHT_P_002067.tif;11_Textualis;13;IRHT_P_002067.tif;0.0;0.05;0.0;0.01;0.01;0.03;0.0;0.03;0.01;0.01;0.85;0.0
1325;Task_1_3;IRHT_P_002068.tif;11_Textualis;13;IRHT_P_002068.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.99;0.0
774;Task_1_3;IRHT_P_002106.tif;7_Praegothica;3;IRHT_P_002106.tif;0.22;0.0;0.0;0.06;0.02;0.0;0.39;0.0;0.28;0.0;0.02;0.0
298;Task_1_3;IRHT_P_002129.tif;2_Cursiva;12;IRHT_P_002129.tif;0.01;0.45;0.01;0.03;0.04;0.09;0.02;0.07;0.02;0.02;0.24;0.0
1945;Task_1_3;IRHT_P_002205.tif;8_Semihybrida;10;IRHT_P_002205.tif;0.0;0.02;0.0;0.0;0.0;0.55;0.0;0.43;0.0;0.0;0.0;0.0
1310;Task_1_3;IRHT_P_002226.tif;6_Hybrida;10;IRHT_P_002226.tif;0.0;0.02;0.0;0.0;0.0;0.6;0.0;0.31;0.02;0.0;0.05;0.0
725;Task_1_3;IRHT_P_002266.tif;6_Hybrida;12;IRHT_P_002266.tif;0.0;0.09;0.0;0.0;0.0;0.53;0.0;0.25;0.11;0.0;0.01;0.0
858;Task_1_3;IRHT_P_002334.tif;11_Textualis;6;IRHT_P_002334.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.99;0.0
1067;Task_1_3;IRHT_P_002340.tif;6_Hybrida;10;IRHT_P_002340.tif;0.0;0.05;0.0;0.0;0.0;0.75;0.0;0.1;0.05;0.01;0.03;0.0
1673;Task_1_3;IRHT_P_002371.tif;2_Cursiva;13;IRHT_P_002371.tif;0.0;0.34;0.0;0.0;0.01;0.14;0.0;0.48;0.01;0.0;0.02;0.0
177;Task_1_3;IRHT_P_002383.tif;11_Textualis;10;IRHT_P_002383.tif;0.0;0.03;0.0;0.01;0.03;0.01;0.01;0.01;0.01;0.01;0.88;0.0
1156;Task_1_3;IRHT_P_002389.tif;11_Textualis;9;IRHT_P_002389.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
580;Task_1_3;IRHT_P_002408.tif;6_Hybrida;12;IRHT_P_002408.tif;0.0;0.19;0.0;0.06;0.01;0.3;0.05;0.15;0.15;0.03;0.06;0.0
476;Task_1_3;IRHT_P_002427.tif;1_Caroline;1;IRHT_P_002427.tif;0.88;0.01;0.08;0.0;0.0;0.0;0.03;0.0;0.0;0.0;0.0;0.0
1528;Task_1_3;IRHT_P_002431.tif;11_Textualis;4;IRHT_P_002431.tif;0.01;0.07;0.0;0.0;0.0;0.02;0.06;0.02;0.02;0.0;0.79;0.0
1681;Task_1_3;IRHT_P_002434.tif;11_Textualis;4;IRHT_P_002434.tif;0.0;0.02;0.02;0.0;0.02;0.02;0.44;0.0;0.02;0.0;0.46;0.0
1695;Task_1_3;IRHT_P_002653.tif;7_Praegothica;3;IRHT_P_002653.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.96;0.0;0.0;0.0;0.04;0.0
1172;Task_1_3;IRHT_P_002818.tif;7_Praegothica;3;IRHT_P_002818.tif;0.14;0.04;0.0;0.06;0.03;0.04;0.61;0.01;0.03;0.0;0.04;0.0
821;Task_1_3;IRHT_P_002892.tif;7_Praegothica;3;IRHT_P_002892.tif;0.02;0.0;0.0;0.0;0.0;0.0;0.93;0.0;0.02;0.01;0.02;0.0
896;Task_1_3;IRHT_P_002895.tif;11_Textualis;4;IRHT_P_002895.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.14;0.0;0.0;0.0;0.85;0.0
509;Task_1_3;IRHT_P_002898.tif;7_Praegothica;3;IRHT_P_002898.tif;0.01;0.01;0.0;0.0;0.0;0.0;0.7;0.0;0.16;0.0;0.12;0.0
40;Task_1_3;IRHT_P_002901.tif;7_Praegothica;3;IRHT_P_002901.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.28;0.0;0.01;0.05;0.66;0.0
1419;Task_1_3;IRHT_P_002902.tif;7_Praegothica;3;IRHT_P_002902.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.98;0.0
1699;Task_1_3;IRHT_P_002903.tif;7_Praegothica;3;IRHT_P_002903.tif;0.01;0.02;0.01;0.16;0.03;0.04;0.1;0.01;0.04;0.19;0.39;0.01
267;Task_1_3;IRHT_P_002936.tif;7_Praegothica;3;IRHT_P_002936.tif;0.27;0.0;0.0;0.1;0.0;0.0;0.61;0.0;0.0;0.0;0.01;0.0
1328;Task_1_3;IRHT_P_002937.tif;7_Praegothica;3;IRHT_P_002937.tif;0.18;0.0;0.0;0.34;0.0;0.0;0.47;0.0;0.0;0.0;0.0;0.0
1808;Task_1_3;IRHT_P_002939.tif;7_Praegothica;3;IRHT_P_002939.tif;0.02;0.0;0.0;0.01;0.01;0.0;0.69;0.01;0.01;0.02;0.23;0.0
460;Task_1_3;IRHT_P_002940.tif;1_Caroline;3;IRHT_P_002940.tif;0.06;0.0;0.01;0.0;0.0;0.0;0.79;0.0;0.0;0.13;0.0;0.01
640;Task_1_3;IRHT_P_002991.tif;1_Caroline;2;IRHT_P_002991.tif;0.97;0.0;0.0;0.0;0.0;0.0;0.03;0.0;0.0;0.0;0.0;0.0
341;Task_1_3;IRHT_P_002992.tif;1_Caroline;2;IRHT_P_002992.tif;0.7;0.0;0.0;0.03;0.0;0.0;0.27;0.0;0.0;0.0;0.0;0.0
817;Task_1_3;IRHT_P_002994.tif;1_Caroline;2;IRHT_P_002994.tif;0.96;0.0;0.0;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1167;Task_1_3;IRHT_P_002996.tif;1_Caroline;2;IRHT_P_002996.tif;0.56;0.03;0.01;0.2;0.06;0.01;0.06;0.02;0.03;0.01;0.01;0.01
525;Task_1_3;IRHT_P_002999.tif;7_Praegothica;3;IRHT_P_002999.tif;0.01;0.0;0.0;0.0;0.0;0.0;0.97;0.0;0.0;0.0;0.01;0.0
1424;Task_1_3;IRHT_P_003000.tif;7_Praegothica;3;IRHT_P_003000.tif;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
52;Task_1_3;IRHT_P_003011.tif;1_Caroline;2;IRHT_P_003011.tif;0.99;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.0;0.0
1302;Task_1_3;IRHT_P_003020.tif;8_Semihybrida;11;IRHT_P_003020.tif;0.0;0.56;0.0;0.0;0.0;0.04;0.0;0.4;0.0;0.0;0.0;0.0
1431;Task_1_3;IRHT_P_003021.tif;8_Semihybrida;11;IRHT_P_003021.tif;0.0;0.05;0.0;0.0;0.01;0.17;0.0;0.77;0.0;0.0;0.0;0.0
1729;Task_1_3;IRHT_P_003023.tif;8_Semihybrida;11;IRHT_P_003023.tif;0.0;0.09;0.0;0.0;0.0;0.02;0.0;0.89;0.0;0.0;0.0;0.0
933;Task_1_3;IRHT_P_003078.tif;6_Hybrida;12;IRHT_P_003078.tif;0.0;0.05;0.0;0.02;0.0;0.76;0.0;0.01;0.03;0.02;0.11;0.0
448;Task_1_3;IRHT_P_003087.tif;7_Praegothica;3;IRHT_P_003087.tif;0.81;0.0;0.0;0.03;0.01;0.0;0.16;0.0;0.0;0.0;0.0;0.0
582;Task_1_3;IRHT_P_003088.tif;7_Praegothica;3;IRHT_P_003088.tif;0.16;0.0;0.0;0.81;0.01;0.0;0.01;0.0;0.0;0.0;0.0;0.0
897;Task_1_3;IRHT_P_003089.tif;7_Praegothica;3;IRHT_P_003089.tif;0.31;0.0;0.0;0.65;0.01;0.0;0.02;0.0;0.0;0.0;0.0;0.0
125;Task_1_3;IRHT_P_003093.tif;7_Praegothica;3;IRHT_P_003093.tif;0.17;0.0;0.0;0.78;0.02;0.0;0.02;0.0;0.0;0.0;0.0;0.0
1209;Task_1_3;IRHT_P_003094.tif;7_Praegothica;3;IRHT_P_003094.tif;0.86;0.0;0.0;0.01;0.0;0.0;0.13;0.0;0.0;0.0;0.0;0.0
263;Task_1_3;IRHT_P_003100.tif;1_Caroline;2;IRHT_P_003100.tif;0.77;0.0;0.0;0.07;0.0;0.0;0.14;0.0;0.0;0.0;0.02;0.0
790;Task_1_3;IRHT_P_003101.tif;1_Caroline;2;IRHT_P_003101.tif;0.38;0.0;0.0;0.05;0.0;0.0;0.54;0.0;0.0;0.0;0.02;0.0
7;Task_1_3;IRHT_P_003102.tif;1_Caroline;2;IRHT_P_003102.tif;0.91;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0
600;Task_1_3;IRHT_P_003104.tif;1_Caroline;2;IRHT_P_003104.tif;0.82;0.0;0.0;0.0;0.0;0.0;0.17;0.0;0.0;0.0;0.0;0.0
654;Task_1_3;IRHT_P_003107.tif;1_Caroline;2;IRHT_P_003107.tif;0.84;0.0;0.0;0.0;0.0;0.0;0.16;0.0;0.0;0.0;0.0;0.0
901;Task_1_3;IRHT_P_003113.tif;1_Caroline;2;IRHT_P_003113.tif;0.01;0.0;0.0;0.0;0.0;0.0;0.99;0.0;0.0;0.0;0.0;0.0
329;Task_1_3;IRHT_P_003114.tif;1_Caroline;2;IRHT_P_003114.tif;0.06;0.0;0.0;0.0;0.0;0.0;0.94;0.0;0.0;0.0;0.0;0.0
1127;Task_1_3;IRHT_P_003115.tif;1_Caroline;2;IRHT_P_003115.tif;0.36;0.0;0.0;0.0;0.0;0.0;0.63;0.0;0.0;0.0;0.0;0.0
1120;Task_1_3;IRHT_P_003116.tif;1_Caroline;2;IRHT_P_003116.tif;0.1;0.0;0.0;0.0;0.0;0.0;0.9;0.0;0.0;0.0;0.0;0.0
1315;Task_1_3;IRHT_P_003158.tif;6_Hybrida;10;IRHT_P_003158.tif;0.0;0.01;0.0;0.0;0.0;0.67;0.0;0.32;0.0;0.0;0.0;0.0
182;Task_1_3;IRHT_P_003162.tif;8_Semihybrida;9;IRHT_P_003162.tif;0.0;0.41;0.0;0.0;0.0;0.01;0.0;0.59;0.0;0.0;0.0;0.0
